## Sumup : test_f[4, 5, 6, 7].dat : 4 files
# # I(2Theta) vs. 2Theta :  IsMon = [9756629, 9757176, 9829431, 9840326, 9846266, 9840825, 9844477, 9841924, 9840945, 9844077, 9844991, 9836086, 9840324, 9841353, 9840286] IsPos = [-0.35020000000000001, -0.69240000000000002, -1.0490999999999999, -1.3999999999999999, -1.7497, -10.3489, -10.6996, -11.0495, -11.4001, -11.75, -20.348600000000001, -20.6997, -21.049700000000001, -21.400400000000001, -21.749700000000001] Positions = [-0.34999999999999998, -0.69999999999999996, -1.05, -1.3999999999999999, -1.75, -10.35, -10.699999999999999, -11.050000000000001, -11.4, -11.75, -20.350000000000001, -20.699999999999999, -21.050000000000001, -21.399999999999999, -21.75] Mode = auto AquTime = 10.000000 Bad channels = /beamlines/bl04/controls/mythen/cal/bad_20161108_13KeV.chans Ang conv = /beamlines/bl04/controls/mythen/cal/angconv_20150421_pk3.off Binsize = 0.0060
#test_fsum.dat : imon 3.92601e+07 sec 0 i14 0 iring 0 ixbfe_tot 0 idcm2 0 ixbo_tot 0 ixbo_timer 0 ixbhp_tot 0 ixbpd_tot 0 Monitor 0 
#     10413
 2.3980000E+00  1.0851820E+05  6.4697524E+02
 2.4040000E+00  1.0786936E+05  6.4550933E+02
 2.4100000E+00  1.0815093E+05  6.4720507E+02
 2.4160000E+00  1.0768206E+05  6.4641800E+02
 2.4220000E+00  1.0795895E+05  6.4503494E+02
 2.4280000E+00  1.0758144E+05  6.4595991E+02
 2.4340000E+00  1.0808587E+05  6.4756251E+02
 2.4400000E+00  1.0771167E+05  6.4517701E+02
 2.4460000E+00  1.0751035E+05  6.4420943E+02
 2.4520000E+00  1.0755852E+05  6.4563559E+02
 2.4580000E+00  1.0755961E+05  6.4498292E+02
 2.4640000E+00  1.0772661E+05  6.4544917E+02
 2.4700000E+00  1.0688200E+05  6.4349838E+02
 2.4760000E+00  1.0684307E+05  6.4327130E+02
 2.4820000E+00  1.0697429E+05  6.4327705E+02
 2.4880000E+00  1.0738542E+05  6.4486887E+02
 2.4940000E+00  1.0717830E+05  6.4415501E+02
 2.5000000E+00  1.0705420E+05  6.4279639E+02
 2.5060000E+00  1.0645402E+05  6.4210793E+02
 2.5120000E+00  1.0708034E+05  6.4111747E+02
 2.5180000E+00  1.0748249E+05  6.4332652E+02
 2.5240000E+00  1.0655476E+05  6.4298948E+02
 2.5300000E+00  1.0713822E+05  6.4175751E+02
 2.5360000E+00  1.0648354E+05  6.3954142E+02
 2.5420000E+00  1.0647314E+05  6.4142497E+02
 2.5480000E+00  1.0628074E+05  6.4344444E+02
 2.5540000E+00  1.0651668E+05  6.4328718E+02
 2.5600000E+00  1.0654097E+05  6.4313945E+02
 2.5660000E+00  1.0636720E+05  6.4083257E+02
 2.5720000E+00  1.0663019E+05  6.4277746E+02
 2.5780000E+00  1.0624236E+05  6.4060906E+02
 2.5840000E+00  1.0620750E+05  6.3924458E+02
 2.5900000E+00  1.0565240E+05  6.3943619E+02
 2.5960000E+00  1.0608737E+05  6.3981972E+02
 2.6020000E+00  1.0512890E+05  6.4000363E+02
 2.6080000E+00  1.0557784E+05  6.4131147E+02
 2.6140000E+00  1.0557638E+05  6.3962305E+02
 2.6200000E+00  1.0578453E+05  6.4097615E+02
 2.6260000E+00  1.0551339E+05  6.3694833E+02
 2.6320000E+00  1.0531857E+05  6.3783634E+02
 2.6380000E+00  1.0532643E+05  6.3915031E+02
